,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,month,daylight_minutes,hour_sin,hour_cos
28358,15.19,45,30.38,101,325.95,4.5,12,656.0,0.0,1.0
28359,13.78,45,30.38,101,329.22,3.37,12,656.0,0.0,1.0
28360,13.57,45,30.37,101,321.33,6.75,12,656.0,0.0,1.0
28361,12.99,45,30.37,101,335.2,4.5,12,656.0,0.0,1.0
28362,14.33,45,30.37,101,342.35,9.0,12,656.0,0.0,1.0
28363,11.33,45,30.37,101,339.28,6.75,12,656.0,0.0,1.0
28364,10.34,45,30.37,101,331.4,2.25,12,656.0,0.0,1.0
28365,12.7,45,30.38,101,10.86,2.25,12,656.0,0.0,1.0
28366,13.56,46,30.38,101,12.79,1.12,12,656.0,0.0,1.0
28367,13.97,46,30.38,101,12.61,1.12,12,656.0,0.0,1.0
28368,15.09,46,30.38,101,10.6,1.12,12,656.0,0.0,1.0
28369,16.21,46,30.37,101,11.06,4.5,12,656.0,0.0,1.0
28370,15.89,46,30.37,101,24.08,1.12,12,656.0,0.0,1.0
28371,18.93,46,30.37,101,24.01,0.0,12,656.0,0.0,1.0
28372,22.7,46,30.36,101,28.44,3.37,12,656.0,0.0,1.0
28373,23.69,46,30.36,101,304.35,0.0,12,656.0,0.0,1.0
28374,26.61,46,30.36,101,278.26,0.0,12,656.0,0.0,1.0
28375,21.98,46,30.36,101,284.13,0.0,12,656.0,0.0,1.0
28376,19.36,46,30.36,101,219.27,1.12,12,656.0,0.0,1.0
28377,19.7,46,30.37,101,256.08,3.37,12,656.0,0.0,1.0
28378,22.71,46,30.37,101,270.29,3.37,12,656.0,0.0,1.0
28379,24.01,45,30.37,100,263.36,3.37,12,656.0,0.0,1.0
28380,21.47,46,30.37,100,297.07,9.0,12,656.0,0.0,1.0
28381,46.41,46,30.37,100,292.57,6.75,12,656.0,0.0,1.0
28382,64.65,47,30.37,100,322.28,4.5,12,656.0,0.0,1.0
28383,59.58,46,30.37,100,219.54,5.62,12,656.0,0.0,1.0
28384,52.51,46,30.36,99,255.68,2.25,12,656.0,0.0,1.0
28385,51.37,46,30.37,99,261.88,4.5,12,656.0,0.0,1.0
28386,45.49,47,30.37,98,296.36,4.5,12,656.0,0.0,1.0
28387,88.17,48,30.37,97,308.02,5.62,12,656.0,0.0,1.0
28388,124.9,48,30.37,97,300.3,2.25,12,656.0,0.0,1.0
28389,116.37,48,30.37,96,300.29,0.0,12,656.0,0.0,1.0
28390,131.72,48,30.37,97,300.27,2.25,12,656.0,0.0,1.0
28391,132.38,48,30.37,97,296.01,3.37,12,656.0,0.0,1.0
28392,139.5,48,30.37,96,283.89,3.37,12,656.0,0.0,1.0
28393,48.53,49,30.38,95,274.72,3.37,12,656.0,0.0,1.0
28394,35.3,50,30.38,93,2.47,10.12,12,656.0,0.0,1.0
28395,174.28,51,30.37,93,328.4,4.5,12,656.0,0.0,1.0
28396,116.54,53,30.37,94,216.0,11.25,12,656.0,0.0,1.0
28397,252.0,53,30.38,95,182.33,4.5,12,656.0,0.0,1.0
28398,502.75,52,30.38,97,193.54,9.0,12,656.0,0.0,1.0
28399,435.31,51,30.38,95,143.27,6.75,12,656.0,0.0,1.0
28400,393.17,51,30.37,97,136.24,7.87,12,656.0,0.0,1.0
28401,412.56,51,30.37,97,201.77,7.87,12,656.0,0.0,1.0
28402,348.27,51,30.37,97,181.17,4.5,12,656.0,0.0,1.0
28403,110.64,50,30.37,98,196.83,9.0,12,656.0,0.0,1.0
28404,235.28,50,30.37,98,193.28,12.37,12,656.0,0.0,1.0
28405,332.58,50,30.37,98,166.89,6.75,12,656.0,0.0,1.0
28406,379.89,50,30.37,98,169.56,12.37,12,656.0,0.0,1.0
28407,278.12,49,30.37,98,144.96,16.87,12,656.0,0.0,1.0
28408,439.33,48,30.36,98,196.0,14.62,12,656.0,0.0,1.0
28409,264.5,48,30.36,98,155.98,10.12,12,656.0,0.0,1.0
28410,164.08,47,30.35,97,167.72,6.75,12,656.0,0.0,1.0
28411,99.37,47,30.36,97,181.42,13.5,12,656.0,0.0,1.0
28412,98.84,47,30.36,97,167.06,19.12,12,656.0,0.0,1.0
28413,54.74,47,30.36,97,141.42,15.75,12,656.0,0.0,1.0
28414,26.07,47,30.38,97,150.9,29.25,12,656.0,0.0,1.0
28415,19.8,46,30.38,98,162.26,24.75,12,656.0,0.0,1.0
28416,21.61,46,30.39,98,161.55,18.0,12,656.0,0.0,1.0
28417,29.6,45,30.39,98,169.14,10.12,12,656.0,0.0,1.0
28418,43.73,44,30.4,98,178.81,11.25,12,656.0,0.0,1.0
28419,50.08,43,30.41,97,200.47,7.87,12,656.0,0.0,1.0
28420,28.25,43,30.41,97,214.79,7.87,12,656.0,0.0,1.0
28421,18.3,43,30.42,98,194.68,13.5,12,656.0,0.0,1.0
28422,13.38,44,30.42,98,206.01,5.62,12,656.0,0.0,1.0
28423,16.31,44,30.43,99,209.49,2.25,12,656.0,0.0,1.0
28424,18.51,44,30.43,100,227.47,3.37,12,656.0,0.0,1.0
28425,17.88,44,30.43,100,200.7,6.75,12,656.0,0.0,1.0
28426,24.25,44,30.43,100,252.88,5.62,12,656.0,0.0,1.0
28427,26.47,44,30.43,100,210.31,3.37,12,656.0,0.0,1.0
28428,23.0,44,30.43,100,225.34,2.25,12,656.0,0.0,1.0
28429,16.89,44,30.43,100,226.12,1.12,12,656.0,0.0,1.0
28430,15.18,45,30.43,100,225.24,2.25,12,656.0,0.0,1.0
28431,15.49,45,30.43,100,226.16,1.12,12,656.0,0.0,1.0
28432,15.2,45,30.43,101,225.61,1.12,12,656.0,0.0,1.0
28433,13.13,45,30.43,101,224.68,3.37,12,656.0,0.0,1.0
28434,12.15,45,30.43,101,261.39,0.0,12,656.0,0.0,1.0
28435,11.87,46,30.43,101,270.86,3.37,12,656.0,0.0,1.0
28436,9.96,46,30.43,101,311.84,2.25,12,656.0,0.0,1.0
28437,9.92,46,30.43,101,344.61,1.12,12,656.0,0.0,1.0
28438,9.64,46,30.43,100,344.73,1.12,12,656.0,0.0,1.0
28439,8.62,46,30.42,100,344.78,0.0,12,656.0,0.0,1.0
28440,8.06,46,30.41,100,344.77,2.25,12,656.0,0.0,1.0
28441,8.0,46,30.4,100,344.69,0.0,12,656.0,0.0,1.0
28442,6.97,46,30.4,100,344.62,1.12,12,656.0,0.0,1.0
28443,5.92,46,30.4,99,343.89,3.37,12,656.0,0.0,1.0
28444,5.72,45,30.4,98,344.38,4.5,12,656.0,0.0,1.0
28445,5.98,45,30.4,99,133.5,2.25,12,656.0,0.0,1.0
28446,6.5,45,30.4,100,150.76,3.37,12,656.0,0.0,1.0
28447,5.72,46,30.4,101,132.35,6.75,12,656.0,0.0,1.0
28448,4.46,46,30.41,101,1.24,4.5,12,656.0,0.0,1.0
28449,3.25,46,30.4,101,1.23,3.37,12,656.0,0.0,1.0
28450,3.53,46,30.39,100,1.24,1.12,12,656.0,0.0,1.0
28451,4.1,46,30.38,100,1.21,2.25,12,656.0,0.0,1.0
28452,4.81,46,30.38,100,202.41,1.12,12,656.0,0.0,1.0
28453,2.43,46,30.38,100,213.31,4.5,12,656.0,0.0,1.0
28454,3.34,46,30.37,100,306.59,4.5,12,656.0,0.0,1.0
28455,2.17,46,30.37,100,226.3,4.5,12,656.0,0.0,1.0
28456,2.79,46,30.37,99,289.15,3.37,12,656.0,0.0,1.0
28457,1.73,46,30.37,99,211.42,10.12,12,656.0,0.0,1.0
28458,1.91,46,30.37,98,219.23,6.75,12,656.0,0.0,1.0
28459,2.13,46,30.36,96,318.88,9.0,12,656.0,0.0,1.0
28460,2.13,47,30.35,94,336.19,9.0,12,656.0,0.0,1.0
28461,2.09,47,30.35,92,339.57,4.5,12,656.0,0.0,1.0
28462,1.66,47,30.35,94,268.21,3.37,12,656.0,0.0,1.0
28463,1.28,46,30.35,95,215.44,4.5,12,656.0,0.0,1.0
28464,1.47,46,30.34,98,183.51,2.25,12,656.0,0.0,1.0
28465,1.28,46,30.34,99,158.43,9.0,12,656.0,0.0,1.0
28466,1.26,46,30.33,99,104.12,2.25,12,656.0,0.0,1.0
28467,1.27,46,30.33,98,112.41,4.5,12,656.0,0.0,1.0
28468,1.24,46,30.33,97,29.58,3.37,12,656.0,0.0,1.0
28469,1.24,47,30.33,94,29.97,9.0,12,656.0,0.0,1.0
28470,1.27,48,30.33,88,2.48,10.12,12,656.0,0.0,1.0
28471,1.29,48,30.32,88,217.61,9.0,12,656.0,0.0,1.0
28472,1.24,48,30.31,88,194.15,23.62,12,656.0,0.0,1.0
28473,1.26,48,30.29,90,195.67,23.62,12,656.0,0.0,1.0
28474,1.28,48,30.28,90,200.49,24.75,12,656.0,0.0,1.0
28475,1.26,47,30.28,90,171.71,31.5,12,656.0,0.0,1.0
28476,1.27,47,30.29,90,187.66,23.62,12,656.0,0.0,1.0
28477,1.26,47,30.3,90,175.64,18.0,12,656.0,0.0,1.0
28478,1.26,47,30.29,89,151.4,19.12,12,656.0,0.0,1.0
28479,1.25,46,30.31,89,181.01,10.12,12,656.0,0.0,1.0
28480,1.23,46,30.32,90,209.77,12.37,12,656.0,0.0,1.0
28481,1.24,46,30.33,91,224.97,15.75,12,656.0,0.0,1.0
28482,1.27,47,30.33,92,188.98,24.75,12,656.0,0.0,1.0
28483,1.26,47,30.32,94,184.62,19.12,12,656.0,0.0,1.0
28484,1.24,47,30.31,95,193.02,19.12,12,656.0,0.0,1.0
28485,1.26,47,30.31,96,153.36,9.0,12,656.0,0.0,1.0
28486,1.24,47,30.32,96,172.63,7.87,12,656.0,0.0,1.0
28487,1.23,47,30.32,96,188.37,13.5,12,656.0,0.0,1.0
28488,1.26,47,30.32,96,169.22,15.75,12,656.0,0.0,1.0
28489,1.25,47,30.32,98,157.11,11.25,12,656.0,0.0,1.0
28490,1.27,47,30.32,100,193.4,11.25,12,656.0,0.0,1.0
28491,1.27,46,30.32,101,193.51,15.75,12,656.0,0.0,1.0
28492,1.27,46,30.32,101,170.6,19.12,12,656.0,0.0,1.0
28493,1.27,46,30.32,100,215.27,1.12,12,656.0,0.0,1.0
28494,1.24,46,30.32,100,215.27,1.12,12,656.0,0.0,1.0
28495,1.27,46,30.32,100,215.27,3.37,12,656.0,0.0,1.0
28496,1.22,46,30.32,100,254.4,2.25,12,656.0,0.0,1.0
28497,1.27,46,30.31,100,255.65,2.25,12,656.0,0.0,1.0
28498,1.26,46,30.32,99,234.9,2.25,12,656.0,0.0,1.0
28499,1.27,46,30.32,99,232.14,1.12,12,656.0,0.0,1.0
28500,1.25,46,30.32,99,276.26,3.37,12,656.0,0.0,1.0
28501,1.26,46,30.31,98,294.09,1.12,12,656.0,0.0,1.0
28502,1.24,46,30.31,98,294.08,0.0,12,656.0,0.0,1.0
28503,1.29,47,30.31,96,292.39,4.5,12,656.0,0.0,1.0
28504,1.24,47,30.31,93,252.29,6.75,12,656.0,0.0,1.0
28505,1.23,47,30.31,94,193.54,3.37,12,656.0,0.0,1.0
28506,1.28,46,30.31,97,156.68,4.5,12,656.0,0.0,1.0
28507,1.26,46,30.31,98,110.34,1.12,12,656.0,0.0,1.0
28508,1.26,46,30.31,98,83.62,0.0,12,656.0,0.0,1.0
28509,1.28,46,30.32,99,87.58,2.25,12,656.0,0.0,1.0
28510,1.25,46,30.32,99,96.93,1.12,12,656.0,0.0,1.0
28511,1.24,46,30.32,99,87.45,3.37,12,656.0,0.0,1.0
28512,1.25,46,30.31,99,115.1,2.25,12,656.0,0.0,1.0
28513,1.21,46,30.31,99,115.01,1.12,12,656.0,0.0,1.0
28514,1.27,46,30.32,99,83.75,2.25,12,656.0,0.0,1.0
28515,1.25,46,30.32,99,120.45,0.0,12,656.0,0.0,1.0
28516,1.22,46,30.32,98,325.8,2.25,12,656.0,0.0,1.0
28517,1.25,46,30.32,97,320.32,3.37,12,656.0,0.0,1.0
28518,1.25,47,30.32,96,320.32,3.37,12,656.0,0.0,1.0
28519,1.25,47,30.32,94,241.62,3.37,12,656.0,0.0,1.0
28520,1.25,47,30.32,91,199.47,1.12,12,656.0,0.0,1.0
28521,1.26,47,30.32,92,199.36,3.37,12,656.0,0.0,1.0
28522,1.26,47,30.31,91,188.03,7.87,12,656.0,0.0,1.0
28523,1.26,47,30.32,92,185.41,18.0,12,656.0,0.0,1.0
28524,1.25,48,30.32,93,177.57,14.62,12,656.0,0.0,1.0
28525,1.28,47,30.31,94,184.47,13.5,12,656.0,0.0,1.0
28526,1.26,47,30.31,94,194.6,14.62,12,656.0,0.0,1.0
28527,1.25,47,30.32,94,184.48,13.5,12,656.0,0.0,1.0
28528,1.27,47,30.32,95,187.27,14.62,12,656.0,0.0,1.0
28529,1.25,46,30.31,96,185.45,9.0,12,656.0,0.0,1.0
28530,1.26,46,30.31,99,191.45,9.0,12,656.0,0.0,1.0
28531,1.3,46,30.31,101,182.12,5.62,12,656.0,0.0,1.0
28532,1.26,46,30.32,101,136.07,1.12,12,656.0,0.0,1.0
28533,1.25,47,30.32,101,149.6,2.25,12,656.0,0.0,1.0
28534,1.3,47,30.31,101,225.99,0.0,12,656.0,0.0,1.0
28535,1.26,47,30.32,101,225.99,2.25,12,656.0,0.0,1.0
28536,1.23,47,30.32,101,168.9,2.25,12,656.0,0.0,1.0
28537,1.24,47,30.32,101,181.38,2.25,12,656.0,0.0,1.0
28538,1.27,47,30.32,101,142.18,1.12,12,656.0,0.0,1.0
28539,1.24,47,30.31,101,127.1,1.12,12,656.0,0.0,1.0
28540,1.25,47,30.31,101,149.69,3.37,12,656.0,0.0,1.0
28541,1.25,47,30.31,101,159.52,4.5,12,656.0,0.0,1.0
28542,1.22,47,30.31,101,142.3,0.0,12,656.0,0.0,1.0
28543,1.25,47,30.31,101,139.95,3.37,12,656.0,0.0,1.0
28544,1.27,46,30.31,101,164.17,1.12,12,656.0,0.0,1.0
28545,1.27,46,30.31,101,164.17,2.25,12,656.0,0.0,1.0
28546,1.28,46,30.31,101,164.17,0.0,12,656.0,0.0,1.0
28547,1.27,46,30.31,101,164.16,0.0,12,656.0,0.0,1.0
28548,1.25,46,30.31,101,164.13,3.37,12,656.0,0.0,1.0
28549,1.29,46,30.31,101,168.53,3.37,12,656.0,0.0,1.0
28550,1.27,46,30.31,101,149.59,0.0,12,656.0,0.0,1.0
28551,1.26,46,30.31,101,148.9,2.25,12,656.0,0.0,1.0
28552,1.25,46,30.31,100,206.57,1.12,12,656.0,0.0,1.0
28553,1.24,46,30.32,100,206.58,3.37,12,656.0,0.0,1.0
28554,1.26,46,30.32,100,302.43,0.0,12,656.0,0.0,1.0
28555,1.26,46,30.32,100,304.01,1.12,12,656.0,0.0,1.0
28556,1.25,46,30.32,100,304.01,1.12,12,656.0,0.0,1.0
28557,1.24,47,30.32,100,291.97,1.12,12,656.0,0.0,1.0
28558,1.25,47,30.32,100,291.74,4.5,12,656.0,0.0,1.0
28559,1.29,47,30.32,99,274.99,4.5,12,656.0,0.0,1.0
28560,1.25,47,30.32,99,215.77,6.75,12,656.0,0.0,1.0
28561,1.25,47,30.31,99,327.4,4.5,12,656.0,0.0,1.0
28562,1.26,47,30.31,98,329.45,4.5,12,656.0,0.0,1.0
28563,1.25,47,30.31,97,313.53,2.25,12,656.0,0.0,1.0
28564,1.29,47,30.32,96,238.07,0.0,12,656.0,0.0,1.0
28565,1.28,48,30.32,94,282.47,5.62,12,656.0,0.0,1.0
28566,1.25,48,30.31,90,149.78,1.12,12,656.0,0.0,1.0
28567,1.27,48,30.31,90,142.9,3.37,12,656.0,0.0,1.0
28568,1.25,48,30.3,90,99.82,2.25,12,656.0,0.0,1.0
28569,1.27,48,30.31,92,68.34,6.75,12,656.0,0.0,1.0
28570,1.26,49,30.31,91,125.85,2.25,12,656.0,0.0,1.0
28571,1.25,50,30.31,89,73.68,2.25,12,656.0,0.0,1.0
28572,1.28,50,30.31,83,14.92,5.62,12,656.0,0.0,1.0
28573,1.26,50,30.32,83,27.07,2.25,12,656.0,0.0,1.0
28574,1.26,50,30.31,83,350.33,3.37,12,656.0,0.0,1.0
28575,1.25,49,30.31,84,359.87,4.5,12,656.0,0.0,1.0
28576,1.27,49,30.31,89,165.19,5.62,12,656.0,0.0,1.0
28577,1.24,48,30.3,91,46.75,3.37,12,656.0,0.0,1.0
28578,1.28,47,30.31,95,67.95,2.25,12,656.0,0.0,1.0
28579,1.22,47,30.31,95,48.72,4.5,12,656.0,0.0,1.0
28580,1.26,47,30.31,95,330.16,0.0,12,656.0,0.0,1.0
28581,1.28,47,30.31,96,352.24,3.37,12,656.0,0.0,1.0
28582,1.29,47,30.31,96,346.82,7.87,12,656.0,0.0,1.0
28583,1.25,48,30.31,95,322.27,2.25,12,656.0,0.0,1.0
28584,1.28,49,30.31,92,294.49,1.12,12,656.0,0.0,1.0
28585,1.27,50,30.3,88,331.57,5.62,12,656.0,0.0,1.0
28586,1.25,50,30.29,87,241.83,9.0,12,656.0,0.0,1.0
28587,1.26,49,30.29,88,192.32,1.12,12,656.0,0.0,1.0
28588,1.27,49,30.29,89,207.29,9.0,12,656.0,0.0,1.0
28589,1.26,49,30.3,90,195.83,19.12,12,656.0,0.0,1.0
28590,1.23,48,30.31,93,198.7,18.0,12,656.0,0.0,1.0
28591,1.27,48,30.31,92,155.3,2.25,12,656.0,0.0,1.0
28592,1.26,48,30.31,91,161.6,2.25,12,656.0,0.0,1.0
28593,1.25,48,30.31,90,184.57,4.5,12,656.0,0.0,1.0
28594,1.21,48,30.32,89,178.73,5.62,12,656.0,0.0,1.0
28595,1.24,48,30.32,88,154.98,3.37,12,656.0,0.0,1.0
28596,1.24,49,30.31,85,187.77,12.37,12,656.0,0.0,1.0
28597,1.29,49,30.3,85,201.17,16.87,12,656.0,0.0,1.0
28598,1.2,49,30.3,90,217.02,12.37,12,656.0,0.0,1.0
28599,1.19,49,30.3,92,203.07,7.87,12,656.0,0.0,1.0
28600,1.22,49,30.28,86,191.76,11.25,12,656.0,0.0,1.0
28601,1.2,47,30.27,99,354.51,6.75,12,656.0,0.0,1.0
28602,1.22,47,30.28,100,17.85,5.62,12,656.0,0.0,1.0
28603,1.23,47,30.3,100,203.34,3.37,12,656.0,0.0,1.0
28604,1.17,47,30.31,100,218.64,2.25,12,656.0,0.0,1.0
28605,1.26,47,30.29,100,310.09,4.5,12,656.0,0.0,1.0
28606,1.23,47,30.28,100,24.85,10.12,12,656.0,0.0,1.0
28607,1.18,47,30.29,100,271.17,1.12,12,656.0,0.0,1.0
28608,1.21,47,30.28,100,359.88,10.12,12,656.0,0.0,1.0
28609,1.22,47,30.29,99,334.49,7.87,12,656.0,0.0,1.0
28610,1.25,47,30.29,99,329.06,5.62,12,656.0,0.0,1.0
28611,1.25,47,30.29,98,321.68,4.5,12,656.0,0.0,1.0
28612,1.21,48,30.29,97,333.88,7.87,12,656.0,0.0,1.0
28613,1.25,48,30.28,96,339.21,9.0,12,656.0,0.0,1.0
28614,1.23,48,30.28,94,336.46,2.25,12,656.0,0.0,1.0
28615,1.21,49,30.28,91,34.72,5.62,12,656.0,0.0,1.0
28616,1.22,49,30.28,89,232.54,2.25,12,656.0,0.0,1.0
28617,1.23,49,30.28,89,186.36,7.87,12,656.0,0.0,1.0
28618,1.18,49,30.27,91,126.75,6.75,12,656.0,0.0,1.0
28619,1.27,50,30.28,95,159.74,11.25,12,656.0,0.0,1.0
28620,1.26,50,30.28,93,97.43,5.62,12,656.0,0.0,1.0
28621,1.43,51,30.28,93,131.37,4.5,12,656.0,0.0,1.0
28622,2.41,51,30.26,93,1.25,2.25,12,656.0,0.0,1.0
28623,3.22,51,30.26,92,113.37,3.37,12,656.0,0.0,1.0
28624,3.6,51,30.26,90,159.49,5.62,12,656.0,0.0,1.0
28625,7.53,51,30.26,89,120.88,6.75,12,656.0,0.0,1.0
28626,17.37,51,30.26,88,115.35,3.37,12,656.0,0.0,1.0
28627,26.0,52,30.25,88,23.03,7.87,12,656.0,0.0,1.0
28628,26.0,52,30.26,87,132.78,3.37,12,656.0,0.0,1.0
28629,34.93,53,30.25,85,43.65,4.5,12,656.0,0.0,1.0
28630,39.27,53,30.25,84,150.11,11.25,12,656.0,0.0,1.0
28631,47.77,53,30.25,83,79.21,3.37,12,656.0,0.0,1.0
28632,53.67,53,30.25,84,166.83,4.5,12,656.0,0.0,1.0
28633,75.83,53,30.25,83,125.34,3.37,12,656.0,0.0,1.0
28634,55.46,54,30.25,82,46.14,7.87,12,656.0,0.0,1.0
28635,113.98,54,30.25,79,43.31,3.37,12,656.0,0.0,1.0
28636,71.79,55,30.26,80,174.01,4.5,12,656.0,0.0,1.0
28637,83.03,54,30.26,77,114.21,10.12,12,656.0,0.0,1.0
28638,296.03,54,30.25,81,144.84,10.12,12,656.0,0.0,1.0
28639,175.87,53,30.25,81,56.95,4.5,12,656.0,0.0,1.0
28640,75.86,53,30.25,82,138.07,3.37,12,656.0,0.0,1.0
28641,114.06,53,30.25,82,5.63,2.25,12,656.0,0.0,1.0
28642,84.17,53,30.25,82,41.24,10.12,12,656.0,0.0,1.0
28643,83.17,53,30.25,83,40.57,9.0,12,656.0,0.0,1.0
28644,91.97,54,30.25,82,359.88,6.75,12,656.0,0.0,1.0
28645,67.62,54,30.25,80,101.19,9.0,12,656.0,0.0,1.0
28646,54.86,54,30.26,79,0.26,4.5,12,656.0,0.0,1.0
28647,59.29,55,30.25,79,359.87,3.37,12,656.0,0.0,1.0
28648,70.44,55,30.25,76,356.24,5.62,12,656.0,0.0,1.0
28649,98.91,55,30.25,80,67.86,6.75,12,656.0,0.0,1.0
28650,92.88,55,30.25,78,4.08,2.25,12,656.0,0.0,1.0
28651,113.65,55,30.25,81,55.2,4.5,12,656.0,0.0,1.0
28652,129.63,55,30.25,80,351.7,5.62,12,656.0,0.0,1.0
28653,283.57,56,30.25,82,28.21,2.25,12,656.0,0.0,1.0
28654,175.85,56,30.25,79,336.41,10.12,12,656.0,0.0,1.0
28655,137.76,57,30.25,77,349.89,5.62,12,656.0,0.0,1.0
28656,217.99,58,30.25,75,55.52,7.87,12,656.0,0.0,1.0
28657,832.66,59,30.25,78,336.06,12.37,12,656.0,0.0,1.0
28658,937.17,60,30.25,70,12.17,5.62,12,656.0,0.0,1.0
28659,936.21,60,30.25,71,17.89,10.12,12,656.0,0.0,1.0
28660,953.0,60,30.24,71,10.27,5.62,12,656.0,0.0,1.0
28661,939.42,60,30.24,69,26.22,5.62,12,656.0,0.0,1.0
28662,912.96,60,30.24,69,6.83,12.37,12,656.0,0.0,1.0
28663,947.7,59,30.24,72,359.88,7.87,12,656.0,0.0,1.0
28664,485.47,58,30.24,74,26.14,2.25,12,656.0,0.0,1.0
28665,947.15,59,30.24,73,0.57,10.12,12,656.0,0.0,1.0
28666,968.56,59,30.25,75,336.39,5.62,12,656.0,0.0,1.0
28667,942.08,59,30.24,75,50.17,4.5,12,656.0,0.0,1.0
28668,971.68,59,30.25,74,81.94,5.62,12,656.0,0.0,1.0
28669,1078.24,58,30.25,76,46.1,5.62,12,656.0,0.0,1.0
28670,1047.87,57,30.24,79,24.48,9.0,12,656.0,0.0,1.0
28671,791.38,57,30.24,79,27.08,7.87,12,656.0,0.0,1.0
28672,858.7,56,30.25,79,37.28,7.87,12,656.0,0.0,1.0
28673,366.17,56,30.25,81,0.27,3.37,12,656.0,0.0,1.0
28674,222.99,55,30.26,80,51.34,1.12,12,656.0,0.0,1.0
28675,248.54,55,30.26,81,80.06,2.25,12,656.0,0.0,1.0
28676,296.11,55,30.26,81,102.31,6.75,12,656.0,0.0,1.0
28677,241.83,55,30.26,78,15.85,1.12,12,656.0,0.0,1.0
28678,217.44,55,30.26,76,0.3,1.12,12,656.0,0.0,1.0
28679,174.8,55,30.26,78,353.52,5.62,12,656.0,0.0,1.0
28680,168.96,55,30.26,81,359.41,12.37,12,656.0,0.0,1.0
28681,232.59,54,30.27,80,336.44,5.62,12,656.0,0.0,1.0
28682,321.69,54,30.27,83,307.88,3.37,12,656.0,0.0,1.0
28683,254.32,53,30.27,84,10.02,7.87,12,656.0,0.0,1.0
28684,176.39,54,30.28,84,0.33,14.62,12,656.0,0.0,1.0
28685,182.3,54,30.28,82,11.39,7.87,12,656.0,0.0,1.0
28686,204.83,54,30.28,82,10.7,7.87,12,656.0,0.0,1.0
28687,213.1,53,30.28,82,14.97,6.75,12,656.0,0.0,1.0
28688,242.47,53,30.28,83,69.51,9.0,12,656.0,0.0,1.0
28689,196.76,53,30.29,86,27.58,3.37,12,656.0,0.0,1.0
28690,205.04,53,30.29,84,358.3,5.62,12,656.0,0.0,1.0
28691,195.26,53,30.29,88,167.91,12.37,12,656.0,0.0,1.0
28692,298.94,52,30.29,90,9.72,7.87,12,656.0,0.0,1.0
28693,254.44,52,30.29,90,5.56,11.25,12,656.0,0.0,1.0
28694,307.53,51,30.3,92,359.12,6.75,12,656.0,0.0,1.0
28695,135.88,51,30.29,92,352.06,10.12,12,656.0,0.0,1.0
28696,173.16,51,30.29,92,359.11,7.87,12,656.0,0.0,1.0
28697,153.28,51,30.3,92,357.47,6.75,12,656.0,0.0,1.0
28698,129.12,51,30.3,91,0.26,13.5,12,656.0,0.0,1.0
28699,120.77,52,30.29,88,35.79,4.5,12,656.0,0.0,1.0
28700,142.93,52,30.3,87,336.17,4.5,12,656.0,0.0,1.0
28701,232.75,52,30.29,90,104.74,9.0,12,656.0,0.0,1.0
28702,193.09,52,30.3,89,2.5,4.5,12,656.0,0.0,1.0
28703,205.36,52,30.3,85,354.64,10.12,12,656.0,0.0,1.0
28704,262.81,51,30.3,85,39.56,5.62,12,656.0,0.0,1.0
28705,285.49,51,30.3,87,40.93,12.37,12,656.0,0.0,1.0
28706,215.33,50,30.3,88,23.3,6.75,12,656.0,0.0,1.0
28707,354.17,50,30.3,88,48.38,12.37,12,656.0,0.0,1.0
28708,133.46,50,30.3,88,41.85,7.87,12,656.0,0.0,1.0
28709,284.73,50,30.3,88,81.05,5.62,12,656.0,0.0,1.0
28710,169.62,49,30.3,89,152.7,3.37,12,656.0,0.0,1.0
28711,154.53,49,30.31,89,5.56,1.12,12,656.0,0.0,1.0
28712,122.42,49,30.3,89,4.24,6.75,12,656.0,0.0,1.0
28713,152.68,49,30.3,89,34.3,3.37,12,656.0,0.0,1.0
28714,85.67,49,30.31,89,27.81,2.25,12,656.0,0.0,1.0
28715,87.05,49,30.3,87,0.27,5.62,12,656.0,0.0,1.0
28716,123.85,50,30.31,86,32.0,4.5,12,656.0,0.0,1.0
28717,121.65,50,30.31,85,84.28,2.25,12,656.0,0.0,1.0
28718,584.4,50,30.3,85,0.3,5.62,12,656.0,0.0,1.0
28719,623.22,50,30.3,85,78.05,5.62,12,656.0,0.0,1.0
28720,591.83,50,30.3,86,97.68,3.37,12,656.0,0.0,1.0
28721,556.59,49,30.3,85,58.59,5.62,12,656.0,0.0,1.0
28722,576.84,49,30.31,89,154.81,6.75,12,656.0,0.0,1.0
28723,536.68,48,30.31,89,80.88,1.12,12,656.0,0.0,1.0
28724,525.4,47,30.31,90,77.78,6.75,12,656.0,0.0,1.0
28725,508.69,46,30.3,94,129.18,6.75,12,656.0,0.0,1.0
28726,472.96,45,30.31,96,150.61,5.62,12,656.0,0.0,1.0
28727,283.68,45,30.31,97,150.49,3.37,12,656.0,0.0,1.0
28728,52.95,44,30.31,98,143.89,4.5,12,656.0,0.0,1.0
28729,346.06,44,30.3,98,141.47,1.12,12,656.0,0.0,1.0
28730,53.17,44,30.3,98,107.8,2.25,12,656.0,0.0,1.0
28731,72.22,44,30.3,98,105.53,2.25,12,656.0,0.0,1.0
28732,68.86,44,30.29,98,34.77,4.5,12,656.0,0.0,1.0
28733,56.03,44,30.29,98,145.87,4.5,12,656.0,0.0,1.0
